,channel_id,channel_name,country,genre_channel,join_date,subscriber,total_video
1451,UC9CsZoTaHZqZjnNZv7v3T1g,The Little Bus Tayo,United States,Film and Animation,12/5/2005,2494776,1150
1452,UCFoe1tg8MuHjRzmqXtV816A,KanalD,Turkey,Entertainment,9/19/2006,2492315,9773
1453,UCCvCHN9DaKn8ON5VxDZmyhQ,Stuart Edge,United States,Entertainment,9/6/2012,2489150,125
1454,UC--2gmzchjnY79g5SFckqRw,Kenia Os,-,People & Blogs,9/10/2013,2486970,50
1455,UCX51Dixddr5HuwLVBH9ykeQ,Top5s,Great-Britain,Entertainment,7/2/2014,2486728,253
1456,UCO58fldVogtwlz7c2PTeWrg,ÙÙØ§Ø© Ø§ÙÙØ­ØªØ±Ù | Almohtarif channel,Morocco,Science & Technology,7/14/2011,2485568,1274
1457,UCrpt82vHWIWZSHtNQxncPrg,EdisonPts,Russian Federation,Gaming,6/24/2013,2485522,1898
1458,UCxcDCeShqZWIUQuEo2iJSVA,Mauricio Meirelles,Brazil,Comedy,1/12/2007,2485180,542
1459,UCYtpIExuf1E6rpz84UjtQZQ,telblog.net,Belarus,Entertainment,3/1/2014,2485005,937
1460,UCHdos0HAIEhIMqUc9L3vh1w,Dorkly,-,Comedy,1/13/2007,2484723,563
1461,UCvym4Rx1KHtIw9dIJOzsDcw,Clone,Brazil,Entertainment,11/4/2011,2483871,705
1462,UCxolq2pCRDttlLQcd8r1w7A,Chance and Anthony,United States,Entertainment,3/13/2017,2483421,69
1463,UCETZ7r1_8C1DNFDO-7UXwqw,aliciakeysVEVO,-,Music,9/2/2009,2482506,132
1464,UCw7FkXsC00lH2v2yB5LQoYA,jackfrags,Great-Britain,Gaming,9/3/2011,2482308,1787
1465,UCR8qqzjkpbCdY4yx8axvHYA,TheWarpath,Russian Federation,Gaming,9/10/2009,2481817,1476
1466,UCvAdWQikZSiykT99dqJ0Qxw,Logan G,-,Entertainment,10/8/2013,2475727,104
1467,UCiYcA0gJzg855iSKMrX3oHg,CoryxKenshin,United States,Gaming,4/27/2009,2475583,1202
1468,UC5ZAkiI3NFIpbflatylVHSw,Lionel Ferro,-,Entertainment,9/17/2014,2474354,99
1469,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,Great-Britain,Entertainment,6/14/2015,2474218,24
1470,UCI4Wh0EQPjGx2jJLjmTsFBQ,Node,-,Gaming,2/24/2006,2473805,1000
1471,UCicjynhfFw2LiIQFnoS1JTw,Learn English with Let's Talk - Free English Lessons,India,Education,3/4/2009,2473246,1058
1472,UCYz27J7fd8lK_FKKTal_I-g,JMX,Great-Britain,Gaming,2/9/2013,2472248,1533
1473,UCzsQf6eiWz4gIHgx0oYadXA,Zouzounia TV,United States,Film and Animation,8/8/2012,2471892,1223
1474,UC8BzJM6_VbZTdiNLD4R1jxQ,GMMTV,Thailand,Entertainment,9/13/2010,2471715,4988
1475,UCr8EWTz_8ljPyE27CiSbsGw,The World Adventures à¤¹à¤¿à¤¨à¥à¤¦à¥,India,People & Blogs,9/9/2016,2470978,194
1476,UCFeUyPY6W8qX8w2o6oSiRmw,Official Pink Panther,-,Film and Animation,9/9/2013,2470813,355
1477,UCbLXfrb6dT54QtedNWXY2AQ,SurpriseFunTV,-,Entertainment,3/8/2014,2469260,1826
1478,UCHu2KNu6TtJ0p4hpSW7Yv7Q,Draw with Jazza,Australia,Howto & Style,3/27/2012,2466102,794
1479,UCbomPUMyPHCgrqD5iYnzj1A,Worldwide Records Bhojpuri,India,Music,3/15/2012,2465758,1574
1480,UCopY0NAzASqmD6eVaRj2TFQ,White Hill Music,India,Music,3/23/2014,2462568,1807
1481,UCLQTgW5IpinVwpkr3BA9GxQ,ÐÑÐ¾Ð½Ñ TV,-,Comedy,7/4/2014,2462450,55
1482,UC-To0J97cBzFBb1mK8OsoZQ,SecretosdechicasVIP,EspaÃ±a,Howto & Style,12/2/2010,2461678,387
1483,UCOq_WLazgC7IZo9NzXSmInw,AMOR ETERNO,-,People & Blogs,5/29/2015,2461587,546
1484,UCfbshD56lsI6cM-TjTVQ-3A,Jim Chapman,Great-Britain,Howto & Style,1/16/2009,2461177,582
1485,UCbEn1kwHr0TPmC9VPWIA_Mw,Team 10,United States,Entertainment,5/12/2016,2459912,111
1486,UC80Z-cIOdR6upfnrPJ8Q00A,Thomas Sanders,-,Comedy,3/15/2009,2458391,174
1487,UC97k3hlbE-1rVN8y56zyEEA,Bodybuilding.com,United States,Howto & Style,2/2/2009,2457169,1646
1488,UCuwdplPbuTFZj_64d03tSBA,Young Thug,-,Entertainment,9/13/2013,2453870,123
1489,UCczKrLf-GTXBo1ThoiILP0A,Made My Day,Germany,Entertainment,8/11/2013,2453352,1332
1490,UC0YlhwQabxkHb2nfRTzsTTA,Galantis,Sweden,Music,6/13/2012,2451177,162
1491,UCafVZzwtU8XUWbXGs4LYtdg,TheScriptVEVO,-,Music,10/15/2009,2449841,107
1492,UCxVbAgOxi2HtYFmptzvILrA,YEAH1TV,Viet Nam,Entertainment,2/19/2009,2447400,6657
1493,UCQiojTHkAvFvdCSajklqUXA,Terroriser,Ireland,Gaming,5/9/2011,2445229,809
1494,UCzL6rJhkoXkIt0fCv9T9_uA,Pop Chartbusters,India,Music,8/26/2011,2444290,1796
1495,UCPssTVPVWrbbjEoVqL1q0-A,Â¡Hoy no hay cole!,-,Howto & Style,12/17/2012,2444046,1133
1496,UCaminwG9MTO4sLYeC3s6udA,ãã«ã«ï¼Hikaruï¼,Japan,Entertainment,3/18/2016,2443505,639
1497,UC44eGZ76AJLHAxPaJ_MW2RA,TheEngineeringFamily,United States,Education,1/30/2012,2442168,2563
1498,UCxIoihijwX4BvHjPGjKrovg,Mazzika - ÙØ²ÙÙØ§,Egypt,Music,5/13/2006,2441962,2445
1499,UC4mYKePIas5YgGfYZ2J2OxQ,SabrinaCarpenterVEVO,-,Music,3/26/2014,2439787,58
1500,UCS_BD8cjFA8juZogPH5hEjg,Joey Graceffa,United States,Gaming,7/24/2012,2437922,1682
1501,UC2a9zmrdjvLsrRgi4G4blWw,MGKVEVO,-,Music,7/7/2011,2437163,51
1502,UCLFW3EKD2My9swWH4eTLaYw,Chloe Morello,Australia,Howto & Style,3/6/2012,2436550,438
1503,UCynnyuoTQ6zQrb8calEKs7g,CanalKids - Brinquedos Surpresas,United States,Film and Animation,7/21/2015,2433745,793
1504,UC8onWHeAcqLYvXrsOm2XvLw,GerardoOrtizVEVO,-,Music,4/13/2010,2431394,77
1505,UCDt4dFdsJyjjA8mQULkOLLw,Rato Borrachudo,Brazil,Comedy,1/3/2007,2429242,1704
1506,UCjoKyJSPrvt4H9jX8iNV_2g,DeiGamer,Argentina,Gaming,3/26/2012,2427264,2426
1507,UCP9ma95lbHYbjzPKTfiNgRQ,Rich Ferguson,United States,Entertainment,10/18/2006,2426544,515
1508,UCTh7LxBX092Ont5OwfLjeAg,AlphaSniper97,-,Entertainment,6/7/2011,2425900,1928
1509,UCZfHpifEjx8tiLlvVQWvmgw,Lugin,Brazil,Gaming,11/2/2011,2425005,2197
1510,UCwaNuezahYT3BOjfXsne2mg,Chad Wild Clay,United States,Entertainment,3/26/2006,2424576,232
1511,UCs570zdFq_NNA5OcV8chnHw,Goldmines Movies,India,Film and Animation,11/22/2013,2422216,1993
1512,UCuGQfAy78ab8LBWW5TjMogg,SuperEvgexa,Russian Federation,Gaming,5/14/2011,2422203,2475
1513,UCg-p3lQIqmhh7gHpyaOmOiQ,ìêµ­ë¨ì Korean Englishman,"Korea, Republic of",Comedy,6/7/2013,2421932,241
1514,UCnnWtgqxmMPkNEqaarG050g,RED21,-,Comedy,4/17/2012,2421770,838
1515,UCJKBSfD5JSUxGhriFeoPCCg,Masha e o Urso,-,Film and Animation,2/15/2016,2420555,189
1516,UCmpWLoKQBVd5YPz0cYan_Xg,Callux,Great-Britain,Entertainment,4/22/2012,2418504,181
1517,UCyMy3i-BaVOmOwTZskm52Ew,LaSalle,France,Gaming,12/29/2011,2417588,2482
1518,UCe-BBpsnL89BMr6WbvBQ9dw,Patati PatatÃ¡,Brazil,Music,8/15/2011,2415560,179
1519,UCjzEF5kUZypUftfHD1MKuCg,Lip Sync Battle,United States,Entertainment,9/22/2014,2415418,503
1520,UC2-BeLxzUBSs0uSrmzWhJuQ,20th Century Fox,-,Film and Animation,7/13/2006,2414457,1933
1521,UCU5pQWmxvxqRP5u-SdoV8rQ,Movie Talkies,India,Entertainment,12/10/2008,2414437,17058
1522,UCSiBGjdLs3fwol2YDJhqJdg,Fidi Wstafidi l ÙÙØ¯Ù Ù Ø§Ø³ØªÙÙØ¯Ù,Morocco,Howto & Style,10/4/2012,2411937,391
1523,UCr3LVdbgOcW4NZEpo0VHnxw,Freshtorge,Germany,Comedy,9/24/2009,2411510,453
1524,UCxSklFRi7f0arLqjBWScTzA,Marlin,United States,Entertainment,1/10/2011,2410349,861
1525,UCN078UFNwPgwWlU_V5WCTNw,Nightblue3,-,Gaming,4/20/2008,2408572,857
1526,UCY8iijN1AkyDCh1Z9akcqUA,funkyblackcat,Brazil,Gaming,7/5/2011,2408020,1629
1527,UCzUslj17hkTUZfB02UTnC-Q,Amanda Domenico,Brazil,Howto & Style,3/24/2008,2407086,912
1528,UC0lT9K8Wfuc1KPqm6YjRf1A,AcademeG,-,Autos & Vehicles,12/27/2010,2406175,400
1529,UCB5POybzno8F7lwLEr_C8og,DaniRep Happy,EspaÃ±a,Gaming,1/20/2013,2405516,1467
1530,UCVmEbEQUGXHVm-O9pqa3JWg,Harsh Beniwal,India,Comedy,5/6/2015,2404073,110
1531,UCkCa2NoZlJlfJlMKgZhtKOQ,Calon Sarjana,Indonesia,Entertainment,1/20/2016,2402697,400
1532,UCIDlKYC7I6_76jCUBdX-6VQ,KYRSP33DY,-,Gaming,7/30/2010,2396723,2736
1533,UC6FcYHEm7SO1jpu5TKjNXEA,TGOP éç¾¤äºº,"Taiwan, Republic of China",Entertainment,6/7/2008,2396665,144
1534,UCpgxmlXoDtkYzRQ4cJgCT5A,Neo-Saban Power Rangers,United States,Entertainment,11/25/2010,2396290,3127
1535,UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / HÃ i,Viet Nam,Entertainment,12/17/2014,2394820,1661
1536,UCunqx90PNIv30uOgn0m4CTg,Acredite ou NÃ£o,Brazil,Entertainment,5/23/2015,2393157,298
1537,UC0kLTLosqh6GH6L19I-3EgA,Step Records,Poland,Music,1/4/2009,2391717,2012
1538,UCuGn3ioftOo6jvHE1YK4Bfw,El Guzii,United States,Howto & Style,7/1/2009,2390295,226
1539,UCkA-23QaQsiWAgbrM0DaI6w,elmundoDKBza,-,Entertainment,9/16/2013,2384612,989
1540,UCdQWs2nw6w77Rw0t-37a4OA,CaRtOoNz,-,Gaming,9/10/2006,2383913,1322
1541,UCL0G_Et4IZSqxN7CXL8bJJQ,Jesus Adrian Romero,-,Music,2/1/2010,2383342,54
1542,UCTAgbu2l6_rBKdbTvEodEDw,Nerdist,United States,Entertainment,6/17/2007,2382795,3286
1543,UC0KU8F9jJqSLS11LRXvFWmg,Ubisoft,France,Gaming,3/4/2006,2382647,9691
1544,UCmgraatPo7ScrvCuQxNTG7g,William Singe,Australia,Music,9/2/2006,2382210,90
1545,UCDlQwv99CovKafGvxyaiNDA,Jonathan Morrison,United States,Science & Technology,3/24/2010,2380164,1024
1546,UC5hcH25pD-rgIlQvzErgE7A,oblomoff,Russian Federation,Entertainment,3/11/2010,2378619,864
1547,UC-tsNNJ3yIW98MtPH6PWFAQ,iDubbbzTV2,United States,Comedy,4/9/2015,2378396,34
1548,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,Great-Britain,Science & Technology,9/15/2011,2376781,462
1549,UCHZl_sLl4kGZSkrPBrWb_aQ,Anima,Italy,Entertainment,4/15/2013,2376300,1262
1550,UCtrIvE-HULm9jbgzN26AG-Q,BlastphamousHD TV,-,Entertainment,11/12/2014,2376267,2358
1551,UCWbHJTyhqEHoyfgZWwI6v1A,Little Kelly Minecraft,Ireland,Entertainment,6/27/2015,2376172,1590
1552,UCLWBv6SD1mdvajkN9fcMaWQ,ØªØ§ÙÙØ± | t1GGEEr,Saudi Arabia,People & Blogs,1/13/2013,2375339,166
1553,UCpwvZwUam-URkxB7g4USKpg,RT,-,News & Politics,3/28/2007,2375136,37908
1554,UCSriAVggapS9Fb43fRB2vyQ,Simone e Simaria,Brazil,Music,2/6/2012,2374766,174
1555,UCYwHhTxTAz6aLwMcyPitJjg,Canal da LelÃª,Brazil,Entertainment,8/26/2014,2374684,338
1556,UCWkYXtnAuu7VTLPwUcRSB6A,Kylie Jenner,-,People & Blogs,6/26/2015,2374268,170
1557,UCBEf6WIIYKa0l6m-1A-2Q6w,Christian DelGrosso,United States,Comedy,12/28/2013,2372201,442
1558,UCdPG86Ahrf9A8YzBnFDAaEg,Just4fun290,United States,Entertainment,1/5/2013,2370662,1843
1559,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,-,Gaming,11/1/2005,2369549,4839
1560,UCXbqccgn5h3tkVzjava_DIA,Canal DVC,Brazil,Comedy,12/21/2012,2369012,152
1561,UCjgpFI5dU-D1-kh9H1muoxQ,the Hacksmith,Canada,Science & Technology,4/20/2006,2366950,526
1562,UCiXoZHFowJUlDVMuRFAwVAw,Madeyewlook,-,Howto & Style,9/13/2011,2365025,377
1563,UCgeD8ofVZWh98OMi9piD4aA,Michelle Almendra,Brazil,Howto & Style,4/24/2010,2364562,418
1564,UCbWPYsyJX1-7uvfOw3LkLqw,ToyMart TV,"Korea, Republic of",Entertainment,2/15/2016,2364473,353
1565,UCguSJd1OunAAolkzM0itQ2g,Surprise Collector & Sunshine,Great-Britain,Entertainment,7/18/2013,2363907,507
1566,UCtHtVptJ7tDRvbZrTFDrf7A,Niska Officiel,France,Music,8/9/2012,2363549,68
1567,UCbdTs9fanN16NOrYSmq1JeQ,ClevverTV,-,Entertainment,3/17/2008,2361974,9503
1568,UCa_UMppcMsHIzb5LDx1u9zQ,TheFatRat,Germany,Music,7/23/2011,2361764,49
1569,UCq8DICunczvLuJJq414110A,Zach King,United States,Entertainment,10/14/2013,2361445,249
1570,UCggHFGmLDDStxyM-uy9DYnQ,Nexxuz World,-,Entertainment,12/13/2014,2359434,716
1571,UCFctpiB_Hnlk3ejWfHqSm6Q,The Official PokÃ©mon YouTube Channel,-,Gaming,9/16/2005,2356051,835
1572,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,Germany,Entertainment,2/23/2011,2355886,212
1573,UC0_AziIovFE4qYOqbx3ukOQ,JoeyMontanaVEVO,-,Music,10/15/2009,2355368,17
1574,UCsl2vIAHvfb8r7ocg325GfQ,SuperwomanVlogs,Canada,People & Blogs,12/27/2011,2355176,1182
1575,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,-,Music,9/11/2010,2354869,29
1576,UCVsTboAhpnuL6j-tDePvNwQ,Tess Christine,-,Howto & Style,4/20/2008,2354131,357
1577,UCDqLksFNxtDeTUfHMqeF7ZQ,RioromaVEVO,-,Music,5/11/2011,2353526,93
1578,UCE5910LWuMTGWmIJ_WE3KvA,Katie Cutie Kids TV,Canada,Music,3/22/2012,2352208,60
1579,UCbIV7t22dH_d75fv1GP56zA,Jon Vlogs,Brazil,Entertainment,9/13/2015,2351840,373
1580,UCTl7rTGi0SROUH_zeXMS_fw,Elli Di,Russian Federation,Entertainment,2/2/2016,2350081,247
1581,UCERTKUMXl6x8G79BmG6KtpQ,Meghan Rienks,-,Howto & Style,6/17/2010,2349949,651
1582,UC1sELGmy5jp5fQUugmuYlXQ,TeamMojang,Sweden,Gaming,12/21/2010,2349396,313
1583,UCvSqB9fz6SZ4dwi7jReSd0A,Jean L,Brazil,Gaming,10/26/2012,2348275,1866
1584,UCWwgaK7x0_FR1goeSRazfsQ,Samsung,United States,Science & Technology,3/11/2006,2347774,1088
1585,UCGik0cO1eFQNJybGQ4pPCKg,Music Al Haneen | ÙÙÙØ²Ù Ø§ÙØ­ÙÙÙ,Iraq,People & Blogs,6/23/2013,2347698,907
1586,UCkEBDbzLyH-LbB2FgMoSMaQ,Animal Planet,-,Entertainment,2/14/2007,2347058,4659
1587,UCOtNSG9FI__vHIv3-PCtlUw,maspoxavida,Brazil,People & Blogs,2/14/2010,2346891,492
1588,UCdIkXoFYHWyOaKiQMo0qInQ,Thalita Ferraz,Brazil,Entertainment,9/16/2012,2346421,432
1589,UC6pImjv_fejsPD19uXU_V-A,IrmÃ£os Berti,-,Comedy,11/19/2009,2344952,95
1590,UCYEnCCeFBCbrlmuNVzs21LQ,Mike Tompkins,United States,Music,7/22/2006,2343360,148
1591,UC0otZdGYsA9KqVKAcn2peQA,Brancoala,Brazil,People & Blogs,7/4/2008,2342490,547
1592,UCisDKiJcYo9MlA4OnY8il4Q,ChebuRussiaTV,Russian Federation,Nonprofits & Activism,8/12/2014,2339381,121
1593,UCdHyMy7pxEYUUEJYhAK7pwQ,Saudi Gamer - Ø³Ø¹ÙØ¯Ù Ø¬ÙÙØ±,Saudi Arabia,Gaming,10/8/2009,2338814,633
1594,UCPd6iac_5S-XPz0qwZdV4rQ,AssopraFitas,Brazil,People & Blogs,2/11/2012,2338716,358
1595,UCP1iRaFlS5EYjJBryFV9JPw,Looper,United States,Entertainment,11/25/2015,2338073,1086
1596,UCcN2KL4nOsW8s-0_F6LZyng,AmbuPlay,Brazil,People & Blogs,10/25/2011,2336222,783
1597,UCoziFm3M4sHDq1kkx0UwtRw,Glam&Gore,United States,People & Blogs,3/16/2014,2335709,169
1598,UCymN26Slw16Wrb-Dx0SJX-w,TMG Record Channel,Thailand,Music,3/5/2011,2335241,223
1599,UCqhmlFknRAuBvT1grx1jZPw,HAIKAISS,Brazil,Music,5/30/2006,2334878,178
1600,UC9cz05xObaFpB8U72t73IFA,FÃ¡brica de Monstros,Brazil,Sports,3/19/2014,2333536,418
1601,UC2tsySbe9TNrI-xh2lximHA,A4,Belarus,Entertainment,11/29/2014,2333292,66
1602,UCs2AZhOnCTX0P4NtyNpuetQ,Febatista,Brazil,Gaming,10/4/2011,2333214,3009
1603,UC7TkMpfCCRwhi8vbTCAOw-A,Quantum Games,Russian Federation,Gaming,11/8/2012,2331269,1531
1604,UCRyIP2oznv4UPAl1jmKS5kA,Top 10s,United States,Education,3/8/2015,2330896,447
1605,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,France,Science & Technology,5/28/2011,2330335,261
1606,UCMsgXPD3wzzt8RxHJmXH7hQ,Cartoon Network,-,Entertainment,2/28/2006,2328442,5823
1607,UCckIJbG_MpYWWwlB6QfDKXg,Joe Santagato,-,Comedy,5/17/2014,2327938,164
1608,UCb1WBEEfA4e6FOLOKAH5j8w,Dima Kids TV,-,Entertainment,2/8/2016,2327813,157
1609,UCyWkpcB25Hr2oN7uRlsNg5g,Family Playlab,Sweden,Entertainment,3/11/2006,2327642,261
1610,UC2CAYseJlsa9Y6lGCQQOx4w,KilooGames,Denmark,Gaming,10/7/2009,2326740,118
1611,UCN0Ot_4JS6MiYk4BrT6Sgxw,Johnny Orlando,United States,Music,12/6/2011,2326405,66
1612,UCu-qQNeaTJpbWB-NayPsABg,KapitalMusicTv,-,Music,5/17/2013,2326236,79
1613,UCQ50aIYbavhpfVc9PKU9qrg,Lizos Music,-,Music,6/26/2014,2325672,206
1614,UC45TGakhd-QcI_Y3WLMz3-g,Juguetes con Andre,-,Entertainment,8/19/2014,2323447,560
1615,UC0AE_22J0kAo30yjasaeFqw,Element Animation,Great-Britain,Comedy,10/1/2010,2322983,144
1616,UCV-iSZdmPWV9pq-t-dlYzQg,RotonMusicTV,Romania,Music,9/3/2012,2320906,1252
1617,UCcBWiuui6uxVqUBfrgZK8tg,mymillionTV,-,Entertainment,10/4/2012,2320326,393
1618,UC0iwHRFpv2_fpojZgQhElEQ,Noisey,United States,Music,3/26/2006,2319766,1700
1619,UCWqJpFqlX59OML324QIByZA,list25,United States,Education,10/28/2006,2319600,1300
1620,UC2zXd5Kq9Hu-_bwO1H7CD0g,MosoGourmet å¦æ³ã°ã«ã¡,Japan,Howto & Style,1/23/2009,2317951,1334
1621,UCCWSG8MXoqvIEBPRnOSxwzw,Scump,-,Gaming,12/22/2010,2316901,1807
1622,UCRlICXvO4XR4HMeEB9JjDlA,Thoughty2,Great-Britain,Education,10/12/2012,2314349,333
1623,UCjmGtPZMS9kSLheN4MYO2XQ,WithZack,-,Gaming,5/26/2016,2314068,809
1624,UCzYC9ss2P77Ry2LzIDL5Xsw,Swan The Voice - NÃ©o & Swan,France,Entertainment,4/16/2015,2312820,1092
1625,UC0sVahwZgKFHjOBaxvm-a7Q,ToveLoVEVO,-,Music,9/9/2013,2312454,74
1626,UCKj4BooYGVlBTXW21nOwcgQ,Alex Boyko,-,People & Blogs,12/14/2013,2312269,465
1627,UCRm96I5kmb_iGFofE5N691w,Bollywood Classics,India,Music,4/2/2012,2311491,1659
1628,UCKTWUJqT3NSZ50I49ExjWZQ,Warner Music,-,Music,1/26/2007,2311362,507
1629,UCBbsyG0o_cWlyY46ZRSdYJg,ChuChuTV EspaÃ±ol,United States,Education,12/22/2015,2309757,120
1630,UCmQXOAse-VnzuXHebX5I77g,charlieissocoollike,Great-Britain,Education,4/3/2007,2309573,227
1631,UCWFsE0cjOc_iyHCYA_pVQ8w,Rafinha Bastos,Brazil,Entertainment,5/17/2006,2308758,368
1632,UCjxq9YFOGXx_wPr5Z8jidEA,Working with Lemons,United States,Entertainment,10/27/2008,2308640,265
1633,UC98tcedR6gULv8_b70WJKyw,Frog Leap Studios,-,Music,9/3/2006,2308256,618
1634,UCqhNRDQE_fqBDBwsvmT8cTg,SwagyTracks,Canada,Music,3/14/2012,2306510,1547
1635,UCI8F_Ztv2ypr3ecbh9HT8qQ,Mario Bautista,-,Entertainment,2/14/2012,2305401,29
1636,UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,-,Music,5/12/2009,2303318,118
1637,UCHvoq_rGmOKJKGId1nD1V4Q,infobells - Telugu,India,Education,3/13/2014,2302708,133
1638,UCwMrVVdT2tS4_UjlqRFwQ9g,KittiesMama,United States,Howto & Style,8/10/2008,2301586,1000
1639,UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,-,Music,12/6/2016,2300180,8
1640,UCTl3QQTvqHFjurroKxexy2Q,Olympic,-,Sports,1/10/2006,2299295,6992
1641,UCvclA06ZUVv54J-1ZeJ54Aw,TheVampsVEVO,Great-Britain,Music,2/25/2013,2298604,49
1642,UCIJ0lLcABPdYGp7pRMGccAQ,People are Awesome,Great-Britain,Entertainment,1/1/2007,2298383,407
1643,UCPrwhIldj47n8JcqZ4Y_WFQ,NiallHoranVEVO,-,Music,9/27/2016,2296620,24
1644,UCnPjVVu__eOVZnAnjBiGhKA,JamesAVEVO,-,Music,12/6/2012,2295274,54
1645,UCTa6JUfYSSu-ELH4hlRdWpg,The Pals,United States,Gaming,1/25/2012,2294243,998
1646,UCq6aw03lNILzV96UvEAASfQ,bill wurtz,-,People & Blogs,2/17/2012,2293300,401
1647,UCuxRpCqRMfZU5glUi47bWXA,JacyandKacy,United States,People & Blogs,5/18/2014,2291433,558
1648,UCYcdw2wL6W6iGBKZgGK_Hjw,Folagor03,-,Gaming,11/17/2010,2290783,5145
1649,UCtHcnXKvUqXSLQ_B1U9zpBQ,VÃ­cio Feminino,Brazil,Howto & Style,1/22/2011,2289008,1037
1650,UCPUeGC_AL-OnDQORKhRm6iA,ë½ë¡ë¡(Pororo),"Korea, Republic of",Film and Animation,5/26/2011,2288860,2137
1651,UCBfQnAjHnWyFRmUQ4Rf8CGw,Cem YÄ±lmaz,Turkey,Entertainment,5/25/2006,2288079,364
1652,UCc-ISYJT3eeeXjoOvHV9w8Q,Bubbleâ¢,Russian Federation,Entertainment,8/13/2015,2286811,213
1653,UCH8-YAKahEH2rbO9S9CuPmQ,Sofia Oliveira,Brazil,Music,8/18/2013,2285464,137
1654,UCQ8TuCvcDMepleXFyOQfyOQ,YOLO,-,Comedy,6/29/2015,2283567,39
1655,UCzQUP1qoWDoEbmsQxvdjxgQ,PowerfulJRE,-,People & Blogs,1/12/2013,2282787,1917
1656,UC8gFadPgK2r1ndqLI04Xvvw,Maangchi,United States,Howto & Style,4/3/2007,2281746,335
1657,UC5EKlflss5IVgIfI4-sjd9w,SkillTwins,Sweden,Sports,4/23/2011,2280322,150
1658,UCzT17-Lvc5L_gIT10JQsjSA,AdelaineMorin,Canada,Howto & Style,7/23/2011,2279231,279
1659,UCR-foyF-C6VuAlwy3KZMkgA,Dr. Vivek Bindra: Motivational Speaker,India,Education,12/6/2013,2277891,206
1660,UCZdXCDG3MVIMeezeefHmW4A,DvLZStaTioN,Saudi Arabia,Entertainment,9/7/2011,2277197,2496
1661,UCUtZTNrZ8CUt_db3q5sEhjA,Twin Toys,United States,Entertainment,1/29/2015,2274723,306
1662,UCoJ7iJz1vKwUqiaroO167sA,ournameismagicVEVO,-,Music,10/7/2013,2271635,43
1663,UCfRNJiafEm1LBBGFTTq4cXw,GEN HALILINTAR,Indonesia,Entertainment,3/4/2015,2270914,256
1664,UCR1c65UsjpaVgcLKa7eM1tg,Les' Copaque Production,Malaysia,Film and Animation,11/9/2009,2268834,1012
1665,UCAq9s3QQVCDMvg1iWQBVtxQ,Sam and Nia,-,People & Blogs,3/8/2007,2268640,1359
1666,UCjkUsjn8wf7pMfj31_4YnWA,Tpindell,-,Comedy,9/24/2010,2267574,333
1667,UCsr2PfJA9b-vM9qeDS4a_Qw,Godson - Clash of clans - Clash royale,United States,Gaming,11/8/2011,2265321,1553
1668,UCAAszizDDdScfqclAybLiEA,Pinkstylist,Great-Britain,Howto & Style,8/24/2006,2263547,443
1669,UCXk9Voo5cAfoYbnXjrNZhVw,Pro Android,-,Science & Technology,4/28/2012,2263273,903
1670,UCdJ4gcQtJbMBCIIm3hois6w,Munnik TV,Turkey,Education,11/15/2016,2262459,85
1671,UCj1HrUIKkLwUD5uvHUZAywA,Oyun Delisi,Turkey,Gaming,11/25/2013,2261392,1181
1672,UCDiFRMQWpcp8_KD4vwIVicw,Emergency Awesome,United States,Entertainment,10/12/2012,2260539,2964
1673,UCrkfdiZ4pF3f5waQaJtjXew,GamingWithKev,United States,Gaming,5/8/2015,2259180,1108
1674,UCN11wM4F5pomSRqETiWngew,Yarissa,United States,Howto & Style,6/22/2015,2257899,135
1675,UCGX1Z6DakWkBqS2xbmMF0yA,Jeamileth Doll,Japan,People & Blogs,6/3/2012,2256684,827
1676,UCIVtfot7s0TeGMDMQjBVp9A,Matthew Espinosa,-,Entertainment,7/2/2013,2256182,79
1677,UCy1Ms_5qBTawC-k7PVjHXKQ,"TotalBiscuit, The Cynical Brit",United States,Gaming,7/27/2006,2255617,3357
1678,UC6-M1HdJOQemqC6EQfSZs_A,Te Digo CÃ³mo Se Hace,-,Howto & Style,2/29/2012,2255467,239
1679,UCQmc3Oyjnd9-RHaDG9xcJ0w,Emrah,Germany,Music,5/4/2011,2254697,171
1680,UCSmTKsZ0FfIND325ICTbxSA,Salva,-,Entertainment,11/22/2014,2254678,828
1681,UCweLVJlESUt6fCdDFeDXgcA,Felipe Castanhari,Brazil,People & Blogs,1/15/2014,2254161,30
1682,UCvsye7V9psc-APX6wV1twLg,The Alex Jones Channel,United States,News & Politics,2/12/2008,2253084,33219
1683,UCI58QCuGl6OnVGlrujs4avA,WeeklyChris,Canada,Music,3/14/2010,2252718,135
1684,UCcn4UOBvB0W2HjCcLFLuu2w,ungespielt,Germany,Entertainment,7/2/2012,2251674,1930
1685,UC-lJ-F5mlPP6SYPkkq6gjwA,VikatanTV,India,Entertainment,10/11/2011,2250362,8901
